host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,solo.dual.count,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12,prop.gp.13,prop.gp.14,prop.gp.15,prop.gp.16,prop.gp.17,prop.gp.18,prop.gp.19,prop.gp.20,prop.gp.21,prop.gp.22,prop.gp.23,prop.gp.24,prop.gp.25,prop.gp.26,prop.gp.27,prop.gp.28,prop.gp.29,prop.gp.30,prop.gp.31,prop.gp.32
200724_20-08522_HIV11-02415_FL24_S18_L000,1100_to_1350,1225,660,2276,1,1,0.019350562974077348,0.019350562974077348,0.0219478702,0.09209369049999999,0.028632504094479698,0.028632504094479698,0.017004325451276562,0.017004325451276562,0.019286711624004794,0.0809274173247047,0.0251608399590119,0.0251608399590119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1100_to_1350,1225,620,2751,1,1,0.029853143300290794,0.029853143300290794,0.0186377417,0.08278437369999998,0.03119931295200323,0.03119931295200323,0.026233477811564574,0.026233477811564574,0.016377933084850704,0.07274684641272147,0.02741642566176485,0.02741642566176485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,1110_to_1360,1235,323,2836,1,3,0.005215638588399155,0.005215638588399155,0.0088710783,0.0344602809,0.011050802437067093,0.011050802437067093,0.004644052703362342,0.004644052703362342,0.007898889936984477,0.03068375194328613,0.009839736412399021,0.009839736412399021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,1110_to_1360,1235,427,2792,1,1,0.0049864717541189185,0.0049864717541189185,0.0136269508,0.0540305806,0.01831117932836802,0.01831117932836802,0.004440000440495183,0.004440000440495183,0.012133562674776818,0.04810932729460508,0.016304442959449963,0.016304442959449963,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,1110_to_1360,1235,619,2242,1,1,0.011567199356021428,0.011567199356021428,0.0241705123,0.08228358109999999,0.019525298751093476,0.019525298751093476,0.010299540991806034,0.010299540991806034,0.021521647078487575,0.07326605951948774,0.017385506091365223,0.017385506091365223,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,1110_to_1360,1235,645,2154,1,1,0.03750398187103065,0.03750398187103065,0.0215467304,0.08576066009999998,0.029566175853110888,0.029566175853110888,0.03339389136018924,0.03339389136018924,0.01918540747537732,0.07636208273046537,0.026325995670813892,0.026325995670813892,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1110_to_1360,1235,574,2569,1,1,0.028520147191202785,0.028520147191202785,0.0135374827,0.0850143171,0.03177103515482666,0.03177103515482666,0.02539460210264493,0.02539460210264493,0.012053899453365378,0.07569753203968423,0.028289222728655253,0.028289222728655253,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,1120_to_1370,1245,305,2547,1,224,0.005259241139261875,0.005259241139261875,0.0128879477,0.0426025852,0.010984893810539258,0.010984893810539258,0.00475018553458079,0.00475018553458079,0.011640489780540069,0.03847897036742224,0.009921637418027394,0.009921637418027394,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,1120_to_1370,1245,398,2556,1,1,0.006894879891392806,0.006894879891392806,0.0133600144,0.040212711000000005,0.014432897493802768,0.014432897493802768,0.006227506565208143,0.006227506565208143,0.01206686391899838,0.03632041829618158,0.013035899872575793,0.013035899872575793,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,1120_to_1370,1245,548,2028,1,1,0.011350448340976314,0.011350448340976314,0.0171900041,0.050535567100000005,0.018235743448766332,0.018235743448766332,0.01025180897635725,0.01025180897635725,0.015526138971955317,0.04564409835255205,0.016470658494052937,0.016470658494052937,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,1120_to_1370,1245,611,2050,1,1,0.02115810753063415,0.02115810753063415,0.0251206438,0.0761970672,0.023636722251490973,0.023636722251490973,0.019110159368967233,0.019110159368967233,0.022689151464704287,0.06882175523172901,0.021348862535649854,0.021348862535649854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1120_to_1370,1245,539,2335,1,1,0.028558139840000007,0.028558139840000007,0.0134197866,0.07490726469999999,0.029165356896014235,0.029165356896014235,0.02579392333806214,0.02579392333806214,0.012120850612571043,0.06765679606447811,0.02634236627867892,0.02634236627867892,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,1130_to_1380,1255,301,2469,1,210,0.005356456327258006,0.005356456327258006,0.0116067541,0.0345124529,0.011189695763778516,0.011189695763778516,0.004912656518563504,0.004912656518563504,0.010645096814952931,0.03165298405365571,0.010262593116820746,0.010262593116820746,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,1130_to_1380,1255,384,2477,1,1,0.008219242505732745,0.008219242505732745,0.013411064,0.05261857910000001,0.017104329039198486,0.017104329039198486,0.007538251561571499,0.007538251561571499,0.012299913777920902,0.04825895887505353,0.015687179809993453,0.015687179809993453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,1130_to_1380,1255,570,2075,1,1,0.013286180537156623,0.013286180537156623,0.0173849878,0.0559464489,0.018110205073002806,0.018110205073002806,0.012185377315693764,0.012185377315693764,0.015944585080662266,0.051311103850586175,0.01660971574652095,0.01660971574652095,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,1130_to_1380,1255,603,2084,1,1,0.01397487444712091,0.01397487444712091,0.0216244792,0.0736620113,0.02430183941440417,0.02430183941440417,0.012817010697798267,0.012817010697798267,0.019832820844971285,0.06755887435167225,0.02228835306744126,0.02228835306744126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1130_to_1380,1255,568,2255,1,24,0.023058417910731707,0.023058417910731707,0.0225546006,0.1095974021,0.042068203667944705,0.042068203667944705,0.02114795307495863,0.02114795307495863,0.020685878665215752,0.10051690127749202,0.03858271632345768,0.03858271632345768,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,1140_to_1390,1265,284,2471,1,202,0.005127918192958317,0.005127918192958317,0.0091075698,0.0335952529,0.011132562270965013,0.011132562270965013,0.004780910996280669,0.004780910996280669,0.008491258824293742,0.03132185576458661,0.0103792196706888,0.0103792196706888,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,1140_to_1390,1265,374,2511,1,1,0.006502342781600963,0.006502342781600963,0.0130086766,0.0428629631,0.013426903988976502,0.013426903988976502,0.0060623280123367155,0.0060623280123367155,0.01212837698725444,0.03996241825764015,0.012518302849497962,0.012518302849497962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,1140_to_1390,1265,513,2048,1,1,0.01152682812431641,0.01152682812431641,0.0165998769,0.0533742191,0.015366078050331992,0.015366078050331992,0.010746805478967508,0.010746805478967508,0.015476560081846957,0.049762375570556995,0.014326252634338078,0.014326252634338078,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,1140_to_1390,1265,542,2051,1,1,0.014141492533885903,0.014141492533885903,0.0252352082,0.0629451084,0.01904465759028381,0.01904465759028381,0.013184535052044592,0.013184535052044592,0.02352753687500038,0.058685600976412636,0.01775590199914254,0.01775590199914254,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1140_to_1390,1265,493,2243,1,1,0.016236901095318768,0.016236901095318768,0.0219295797,0.08565367229999998,0.028494611580695592,0.028494611580695592,0.015138146918710437,0.015138146918710437,0.02044560088254036,0.07985747205039696,0.026566375810746366,0.026566375810746366,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,1150_to_1400,1275,289,2460,1,1,0.005315836278821135,0.005315836278821135,0.0084765332,0.033663070399999995,0.011326534502619185,0.011326534502619185,0.005044515348685426,0.005044515348685426,0.008043889914631506,0.0319449031929811,0.010748426804173225,0.010748426804173225,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,1150_to_1400,1275,324,2587,1,1,0.005718837361345178,0.005718837361345178,0.0130948812,0.03877022149999999,0.011910930280183847,0.011910930280183847,0.005426947206948039,0.005426947206948039,0.012426516871069142,0.036791384679750856,0.011302994950181975,0.011302994950181975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,1150_to_1400,1275,476,2061,1,1,0.007703970432799612,0.007703970432799612,0.0136209921,0.060368810800000006,0.01641043965792304,0.01641043965792304,0.007310758845021231,0.007310758845021231,0.012925775006752219,0.057287579355250744,0.015572848822091093,0.015572848822091093,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,1150_to_1400,1275,560,2177,1,1,0.012838334816949924,0.012838334816949924,0.028255403,0.0623073543,0.01959972909996039,0.01959972909996039,0.01218306464660883,0.01218306464660883,0.026813243794709465,0.05912717935926234,0.01859935654315387,0.01859935654315387,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1150_to_1400,1275,486,2328,1,93,0.026693141327405516,0.026693141327405516,0.0220221494,0.09022350209999998,0.027046585036176657,0.027046585036176657,0.02533072014787256,0.02533072014787256,0.02089813621648627,0.08561848358063698,0.025666124046765344,0.025666124046765344,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,1160_to_1410,1285,283,2476,1,1,0.005138034384168014,0.005138034384168014,0.0087933693,0.04926244580000001,0.011790721833275694,0.011790721833275694,0.0049683425408331575,0.0049683425408331575,0.008502954146251908,0.04763547435334258,0.011401314294801023,0.011401314294801023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,1160_to_1410,1285,323,2596,1,1,0.005584952970916791,0.005584952970916791,0.0129292652,0.038307552,0.011695057900063458,0.011695057900063458,0.0054005009229714535,0.0054005009229714535,0.012502255436983696,0.03704238352768382,0.011308809816733243,0.011308809816733243,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,1160_to_1410,1285,491,2085,1,1,0.0075995027504076745,0.0075995027504076745,0.0137024977,0.0512824556,0.015966701731796002,0.015966701731796002,0.007348516958230302,0.007348516958230302,0.01324995069093962,0.04958877008315793,0.015439375745579381,0.015439375745579381,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,1160_to_1410,1285,549,2155,1,1,0.03514205550733182,0.03514205550733182,0.0479387066,0.1013503858,0.020137719007522634,0.020137719007522634,0.03398143264424045,0.03398143264424045,0.046355453767923036,0.098003126419624,0.019472638472157702,0.019472638472157702,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1160_to_1410,1285,450,2367,1,1,0.014674082099831006,0.014674082099831006,0.0219017101,0.06853595149999998,0.021802455571557536,0.021802455571557536,0.014189446954445434,0.014189446954445434,0.021178370923737082,0.06627244155141358,0.02108239443561732,0.02108239443561732,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,1170_to_1420,1295,280,2502,1,1,0.00563092585835332,0.00563092585835332,0.024083724,0.053544293800000003,0.011898773337270865,0.011898773337270865,0.005553855682608847,0.005553855682608847,0.023754091380435695,0.05281143596505659,0.011735915474227488,0.011735915474227488,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,1170_to_1420,1295,292,2459,1,1,0.005404025076209845,0.005404025076209845,0.0125229999,0.0332186201,0.011271606369540554,0.011271606369540554,0.005330060479120863,0.005330060479120863,0.012351598281967817,0.03276395865470713,0.011117332506649195,0.011117332506649195,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,1170_to_1420,1295,475,2085,1,1,0.007340370533717028,0.007340370533717028,0.0132861798,0.0507341489,0.015694524751200534,0.015694524751200534,0.007239903281742135,0.007239903281742135,0.013104332580214708,0.05003975336535293,0.015479714645149033,0.015479714645149033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,1170_to_1420,1295,515,2308,1,1,0.013196068005502591,0.013196068005502591,0.020872212,0.055383278200000004,0.016404186047067358,0.016404186047067358,0.013015454140943999,0.013015454140943999,0.02058653517038422,0.05462525028566563,0.01617966284548462,0.01617966284548462,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1170_to_1420,1295,433,2464,1,1,0.012503230980235392,0.012503230980235392,0.0168296657,0.058207373800000003,0.0196903815111218,0.0196903815111218,0.012332099938332048,0.012332099938332048,0.016599318981565487,0.05741069264289769,0.01942088033108288,0.01942088033108288,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,1180_to_1430,1305,273,2428,1,1,0.00504370755144151,0.00504370755144151,0.0082894292,0.0329850149,0.011022233692577032,0.011022233692577032,0.005077367616575398,0.005077367616575398,0.00834475015664726,0.03320514617023174,0.011095792498322429,0.011095792498322429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,1180_to_1430,1305,273,2378,1,1,0.005444946205971407,0.005444946205971407,0.0124356926,0.0413406609,0.011829489142377721,0.011829489142377721,0.005481284007494243,0.005481284007494243,0.012518684371158773,0.04161655503628359,0.011908435308659556,0.011908435308659556,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,1180_to_1430,1305,469,2074,1,1,0.00762479490163934,0.00762479490163934,0.0166938069,0.0454876024,0.01539307425549724,0.01539307425549724,0.007675680304966971,0.007675680304966971,0.01680521594222846,0.04579117187621414,0.015495802630758157,0.015495802630758157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,1180_to_1430,1305,474,2261,1,1,0.010939189923131361,0.010939189923131361,0.0207321175,0.0457425661,0.014565822327504661,0.014565822327504661,0.011012194521746389,0.011012194521746389,0.020870476914834426,0.04604783712109184,0.014663029892231986,0.014663029892231986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1180_to_1430,1305,417,2440,1,1,0.016833917370450827,0.016833917370450827,0.0167460356,0.05802760059999999,0.019940656546086975,0.019940656546086975,0.016946261464427074,0.016946261464427074,0.01685779319959939,0.05841485794905089,0.020073734007717742,0.020073734007717742,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,1190_to_1440,1315,280,2500,1,1,0.005092466789400008,0.005092466789400008,0.0083104766,0.033101747599999995,0.011431511503640553,0.011431511503640553,0.00523488218204178,0.00523488218204178,0.00854288651782073,0.034027467604968005,0.011751203956553281,0.011751203956553281,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,1190_to_1440,1315,288,2398,1,1,0.005486534180984155,0.005486534180984155,0.0166350148,0.0457101857,0.011849661742332075,0.011849661742332075,0.005639970021008439,0.005639970021008439,0.01710022788087368,0.04698851196375572,0.012181048141006111,0.012181048141006111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,1190_to_1440,1315,469,2076,1,1,0.006927849186368009,0.006927849186368009,0.0133295317,0.0425383172,0.014777215273744829,0.014777215273744829,0.007121592690811329,0.007121592690811329,0.013702303986848845,0.043727939321634296,0.015190473327728191,0.015190473327728191,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,1190_to_1440,1315,505,2256,1,1,0.011879005104609928,0.011879005104609928,0.0165985082,0.0496480328,0.01642420807743203,0.01642420807743203,0.012211212116678818,0.012211212116678818,0.017062700341123255,0.05103648448314521,0.01688352575959078,0.01688352575959078,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1190_to_1440,1315,431,2480,1,1,0.013672856005161282,0.013672856005161282,0.0168528491,0.0583324331,0.0225644541260368,0.0225644541260368,0.014055229663554616,0.014055229663554616,0.01732415411208272,0.05996375181198027,0.02319548928581354,0.02319548928581354,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,1200_to_1450,1325,267,2457,1,1,0.0050895042119251084,0.0050895042119251084,0.0084204148,0.0376454878,0.011243901476962068,0.011243901476962068,0.005346354329066249,0.005346354329066249,0.008845364743589676,0.039545328638840374,0.011811343273102907,0.011811343273102907,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,1200_to_1450,1325,271,2406,1,1,0.00548363328686617,0.00548363328686617,0.0084641466,0.03768862320000001,0.011754341802465491,0.011754341802465491,0.005760373769522707,0.005760373769522707,0.008891303540083849,0.03959064093703745,0.012347543800767462,0.012347543800767462,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,1200_to_1450,1325,466,2152,1,1,0.010985903750185879,0.010985903750185879,0.0136690704,0.0472789693,0.014777875273396095,0.014777875273396095,0.011540325270955035,0.011540325270955035,0.014358902294671426,0.0496649794686455,0.015523664811437018,0.015523664811437018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,1200_to_1450,1325,509,2264,1,1,0.011529852566077756,0.011529852566077756,0.0127543024,0.0499665102,0.01550153301151246,0.01550153301151246,0.01211172534953636,0.01211172534953636,0.013397969038062257,0.05248815149620586,0.016283843115617515,0.016283843115617515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1200_to_1450,1325,427,2411,1,1,0.01515461057478224,0.01515461057478224,0.0170827504,0.0547387892,0.02172935861212301,0.02172935861212301,0.01591941267323435,0.01591941267323435,0.0179448592142637,0.057501271326498946,0.02282596607574363,0.02282596607574363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,1210_to_1460,1335,257,2390,1,3,0.005066051880711294,0.005066051880711294,0.0085054275,0.033412777899999996,0.010849193880386673,0.010849193880386673,0.005442773073084711,0.005442773073084711,0.009137907163630244,0.03589741521272109,0.01165596044163551,0.01165596044163551,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,1210_to_1460,1335,274,2393,1,1,0.005468265242624313,0.005468265242624313,0.0084121929,0.0293888874,0.011508091152848855,0.011508091152848855,0.00587489578074788,0.00587489578074788,0.009037739462566637,0.031574300610237714,0.012363854560552941,0.012363854560552941,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,1210_to_1460,1335,485,2128,1,1,0.011888739614097756,0.011888739614097756,0.0127731072,0.054769674299999994,0.017666203125365938,0.017666203125365938,0.012772808760782284,0.012772808760782284,0.013722939591772084,0.05884245079223417,0.018979895377795934,0.018979895377795934,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,1210_to_1460,1335,491,2194,1,1,0.011477289559024613,0.011477289559024613,0.0127231904,0.049985016900000005,0.015398952903023401,0.015398952903023401,0.012330762501998827,0.012330762501998827,0.013669310884184431,0.053701997225264565,0.01654404814395776,0.01654404814395776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1210_to_1460,1335,447,2394,1,2,0.04758540587702595,0.04758540587702595,0.0568649531,0.11165286369999998,0.024151675482129997,0.024151675482129997,0.05112394659150621,0.05112394659150621,0.0610935384837491,0.11995558166171673,0.025947639716149325,0.025947639716149325,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,1220_to_1470,1345,266,2414,1,4,0.005112398018268432,0.005112398018268432,0.0085368119,0.033243128600000005,0.01078091791290112,0.01078091791290112,0.005621493000430399,0.005621493000430399,0.009386911615714734,0.03655349487061309,0.011854486753383728,0.011854486753383728,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,1220_to_1470,1345,283,2511,1,1,0.005568696395579447,0.005568696395579447,0.0084047957,0.0251325798,0.01157406795510112,0.01157406795510112,0.0061232297832465405,0.0061232297832465405,0.009241749180866836,0.02763529383346229,0.012726619047189079,0.012726619047189079,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,1220_to_1470,1345,493,2155,1,1,0.018027808947006965,0.018027808947006965,0.0169525837,0.0631096611,0.0184543330597058,0.0184543330597058,0.019823026580982263,0.019823026580982263,0.018640729901745437,0.06939415062470926,0.020292024164011487,0.020292024164011487,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,1220_to_1470,1345,517,2229,1,1,0.011473282570076258,0.011473282570076258,0.012720387,0.0418218155,0.015197725044944746,0.015197725044944746,0.012615797406456412,0.012615797406456412,0.01398708907791288,0.04598645141838354,0.016711121602296354,0.016711121602296354,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,1220_to_1470,1345,439,2474,1,1,0.014741933709256276,0.014741933709256276,0.0172104074,0.0630338395,0.021816029319493245,0.021816029319493245,0.016209942352544318,0.016209942352544318,0.018924227806195754,0.06931077867437237,0.023988479707269215,0.023988479707269215,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
